"TimeCreated","Component","ErrorType","ProcessorApicId","Message"
"2026-01-08 01:07:52","Processor Core","Internal parity error","1","A corrected hardware error has occurred.  Reported by component: Processor Core Error Source: Corrected Machine Check Error Type: Internal parity error Processor APIC ID: 1  The details view of this entry contains further information."
"2026-01-08 01:07:52","Processor Core","Internal parity error","1","A corrected hardware error has occurred.  Reported by component: Processor Core Error Source: Corrected Machine Check Error Type: Internal parity error Processor APIC ID: 1  The details view of this entry contains further information."
"2026-01-08 01:07:52","Processor Core","Internal parity error","1","A corrected hardware error has occurred.  Reported by component: Processor Core Error Source: Corrected Machine Check Error Type: Internal parity error Processor APIC ID: 1  The details view of this entry contains further information."
"2026-01-08 01:15:51","Processor Core","Internal parity error","1","A corrected hardware error has occurred.  Reported by component: Processor Core Error Source: Corrected Machine Check Error Type: Internal parity error Processor APIC ID: 1  The details view of this entry contains further information."
"2026-01-08 01:15:51","Processor Core","Internal parity error","1","A corrected hardware error has occurred.  Reported by component: Processor Core Error Source: Corrected Machine Check Error Type: Internal parity error Processor APIC ID: 1  The details view of this entry contains further information."
"2026-01-08 01:15:51","Processor Core","Internal parity error","1","A corrected hardware error has occurred.  Reported by component: Processor Core Error Source: Corrected Machine Check Error Type: Internal parity error Processor APIC ID: 1  The details view of this entry contains further information."
"2026-01-08 01:18:13","Processor Core","Internal parity error","1","A corrected hardware error has occurred.  Reported by component: Processor Core Error Source: Corrected Machine Check Error Type: Internal parity error Processor APIC ID: 1  The details view of this entry contains further information."
"2026-01-08 01:18:13","Processor Core","Internal parity error","1","A corrected hardware error has occurred.  Reported by component: Processor Core Error Source: Corrected Machine Check Error Type: Internal parity error Processor APIC ID: 1  The details view of this entry contains further information."
"2026-01-08 01:18:13","Processor Core","Internal parity error","1","A corrected hardware error has occurred.  Reported by component: Processor Core Error Source: Corrected Machine Check Error Type: Internal parity error Processor APIC ID: 1  The details view of this entry contains further information."
"2026-01-08 01:18:13","Processor Core","Internal parity error","1","A corrected hardware error has occurred.  Reported by component: Processor Core Error Source: Corrected Machine Check Error Type: Internal parity error Processor APIC ID: 1  The details view of this entry contains further information."
"2026-01-08 01:18:13","Processor Core","Internal parity error","1","A corrected hardware error has occurred.  Reported by component: Processor Core Error Source: Corrected Machine Check Error Type: Internal parity error Processor APIC ID: 1  The details view of this entry contains further information."
"2026-01-08 18:08:09","Processor Core","Internal parity error","1","A corrected hardware error has occurred.  Reported by component: Processor Core Error Source: Corrected Machine Check Error Type: Internal parity error Processor APIC ID: 1  The details view of this entry contains further information."
"2026-01-08 21:06:07","Processor Core","Internal parity error","1","A corrected hardware error has occurred.  Reported by component: Processor Core Error Source: Corrected Machine Check Error Type: Internal parity error Processor APIC ID: 1  The details view of this entry contains further information."
"2026-01-09 20:02:10","Processor Core","Internal parity error","1","A corrected hardware error has occurred.  Reported by component: Processor Core Error Source: Corrected Machine Check Error Type: Internal parity error Processor APIC ID: 1  The details view of this entry contains further information."
